API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
42301330650000,7450,2087.427,2206.752,4871.229356252105,4971.990574972856,4910.568355343748
42317406310000,10476,1501.629,2092.7270000000003,919.145942814581,975.739279890705,1019.771947655952
42301330640000,7462,2001.422,2094.02,4546.711580137568,4913.6064858473965,4971.593131927842
35073254690000,4528,2734.4359999999997,2946.377,2885.284596708929,3023.580526569868,3333.877137713771
42329412670000,9744,1838.2879999999998,1831.7779999999998,1007.417608212575,1105.4328129356,1099.31883380303
42329412020000,5702,1798.9070000000002,1896.87,2947.6401774909227,3000.331235508446,3314.832384566729
42329412110000,6276,1817.8,1858.9379999999999,3172.437896548015,2654.666954084932,2513.689814543965
42105423380000,7859,1950.519,2120.593,3930.459770114942,3778.849050918951,3704.3701799485857
42383397320000,10283,,1821.464,557.09202652434,604.080822121828,514.233549444817
42317406490000,9580,1557.777,1743.1879999999999,816.4362519201221,752.4814413212109,735.032085228334
05123440150000,7144,1450.3429999999998,847.2651,2719.123955746218,2652.771912891355,2743.1430689399554
42329413220000,4923,1667.519,2092.572,1527.397756062251,1445.891032469325,1372.049908775233
42301331090000,4282,1559.078,1691.9579999999999,3433.386111739425,3415.025252525252,3373.495668461718
35073254250000,4871,4037.26,3907.808,1598.528255252218,1666.17767252761,1776.1254337733121
42389355840000,7055,2060.258,2545.255,7201.027229124966,7529.906521691762,7568.585793058708
42371394750000,4532,2144.756,2550.895,791.5932544676559,800.429791325001,801.582706041304
35011237080000,4323,1362.6760000000002,2366.01,8671.78856791641,7535.413416536661,7920.048528965726
42033324040000,9322,2658.5840000000003,2746.348,1062.676756095696,1005.7193136823579,1150.0512870610069
42227389230000,10047,2056.798,1622.635,854.750651890482,932.290594772586,982.17835124482
42317406180000,7282,1458.9260000000002,1580.3020000000001,1004.3260614300721,1004.989939637826,1117.868725868725
42383397630000,8264,1860.681,2486.825,6276.618900779974,5874.529456051195,5514.510157109976
42389356070000,8110,1987.146,1862.3529999999998,1223.444920653307,1377.6476039184531,1209.366126004716
42389356110000,4981,2686.9559999999997,3292.905,10014.495464322452,11220.488546049555,12149.039913700108
42301331680000,9829,2264.138,1575.194,1960.313738471582,1980.205148785986,1968.275169470248
42301331730000,9271,2484.589,2304.176,4434.797817265985,8416.118651182314,12434.448020148313
42301331410000,9394,2484.011,2368.3720000000003,2431.812132146342,2459.862262739169,2464.66537407234
42383397640000,10780,1730.516,2273.97,1434.614765964291,1473.6872113575462,1507.199286442405
42003474300000,4427,571.9418,490.6271,579.23051842191,620.676831535886,564.7526182737449
42389355590000,6192,2883.13,3288.386,2119.128910215004,2472.918964862469,2803.180581711655
42329413710000,9836,1807.586,,511.977151280633,583.089105306271,518.5906962398001
42495337740000,4614,2678.11,3331.465,1185.581683168316,1164.342924948086,1136.699729486023
42301331340000,9915,2276.367,906.0975,1852.8706540562139,1889.545251894783,1889.545251894783
42329413930000,10028,2718.79,2012.651,1144.2462862581199,1225.303811452771,912.7959810023481
35073254510000,4689,1279.989,2672.645,7318.991097922848,8280.172413793103,7830.16304347826
42317405300100,7681,1653.406,1423.306,814.787952819025,798.920806221234,857.6406245405619
42389323030100,4110,153.5963,1925.731,6433.205836520753,5403.933865450399,5567.074173565045
42329413830000,4801,2047.896,2584.991,940.866546829479,978.121364506323,1010.409247794883
42329413850000,4845,1530.781,2478.701,3155.525606469002,3293.739889210255,3435.6788018091493
42109330290100,7027,1725.3239999999998,1889.095,628105.2631578947,739473.6842105263,912578.9473684209
42329413690000,7651,1558.194,1696.31,2599.637599093997,2294.5545809461028,1614.595597416961
42383397500000,8086,2477.115,,1640.5603177921798,1711.29306423424,1819.6082734405
42235356600000,8226,1518.964,1316.096,5427.084838849544,6296.475466482377,7339.646824266591
42105022860100,1673,,,,,
42329411560000,10167,,,909.7276603149741,915.640798929923,954.275961192957
42301329920000,4620,2253.734,1054.302,2953.8052087953856,4247.956403269754,6131.61396616184
42461404870000,3910,2000.152,2007.3570000000002,1346.399206124184,1478.907378921362,1651.7277164930622
05123440030000,7201,,,3403.614457831325,2219.416386083052,1874.481614597732
42227388520000,9911,1817.914,2535.906,428.45903113408997,461.439588688946,474.681890627857
42461405030000,10425,1690.201,1619.017,1248.6354694816162,1490.5145897414582,1613.843329402181
42329411970000,9490,,2632.972,858.9759197487269,879.956545355784,911.8811793078281
30025435250000,6952,2762.155,2331.063,2084.787018255578,2112.237008767745,2139.49266575667
42109330410000,7385,2296.181,1914.8039999999999,10141.378151260504,10397.11789162145,9565.367923148193
42301330120000,7478,2459.2870000000003,2320.439,4090.200445434298,4198.998178506376,4299.356467762015
42329414460000,4556,2100.851,2478.342,1385.355919651948,1318.979572264313,1391.9850137151261
42173374530000,7290,1523.7220000000002,,250.38580246913503,467.592592592592,705.632716049382
42301329700100,4775,1919.3129999999999,2081.966,3962.8915290850173,3949.3801885306752,3820.1331384965088
42003474670100,11551,2267.631,2360.8320000000003,1204.6077893582,1259.743143713682,1300.319240052947
42317406070000,7373,1418.56,1218.974,1080.063103924275,1136.587797072556,1180.283836555862
42105423520000,10198,2027.1470000000002,,3463.9763779527552,4256.658595641647,4782.188295165394
42105423510000,7857,1936.229,,3469.3836978131208,4262.9230835228,4788.694758478931
42371394810000,7552,2452.854,2344.291,678.314491264131,730.377545951316,791.6832735485581
42389356340000,9672,2439.12,2341.27,1840.937711905453,1914.874191036279,1980.362062180243
42329414520000,7595,2369.719,2753.7309999999998,1518.4645929847782,1484.8804904369379,1539.088689991863
42165384980000,4562,332.1172,370.5214,555.341442851981,432.726590354663,456.422924901185
42235361660000,10187,2562.7039999999997,2236.3160000000003,3337.015171713324,3908.378953771289,4103.034793107233
42109330380000,7597,2207.39,1831.2420000000002,6359.561011904761,6370.439631430418,6268.150259782058
42329413990000,7651,1606.9679999999998,1690.225,1012.59601883208,1006.363277307236,1008.904569892473
42389355070000,9362,1862.6589999999999,2150.348,3216.375733295178,3204.430179109209,2943.74235629841
42173375040000,9753,1654.381,2744.848,3160.194174757281,3370.469875385846,3485.84814424792
42235361760000,10401,2294.502,1708.855,1660.075175682301,1573.95373017936,1543.899035252715
42173375200000,9624,2027.5739999999998,1742.85,1378.964500945761,1194.330367328313,813.4019617364281
42173375030000,9936,1884.854,2854.071,3130.392755392755,3462.189438774051,3663.3965051591604
42461405210000,7745,1002.05,961.557,1212.563725913764,1257.25241747249,1313.675622162291
42389355300000,7629,1734.529,1854.281,,,
42329414200000,7082,1603.398,2333.376,1067.490879610863,1086.314943760042,1126.0321077990359
42495337820000,6919,1767.912,2459.764,1302.514436958614,1338.45271045703,1367.0095164856289
42109330560000,9990,2419.242,1975.7720000000002,6472.120727304174,6618.495308659072,6932.179537823424
42109330490000,6454,2343.452,2009.986,10418.948450957707,10418.948450957707,10418.948450957707
42301330420100,4695,2184.179,978.0788,4202.528625954198,3957.65007842578,3594.315245478036
42317406710000,7477,1766.66,2079.701,1090.827989963758,1037.803997110522,1053.014164928077
42329414610000,7714,3094.612,2735.633,1584.085153529597,1577.765358503063,1675.520699018522
42389352570100,10136,1727.0420000000001,2037.7839999999999,4341.82098765432,4633.1504981986955,4785.2913085004775
42227389860000,8822,1798.9279999999999,1999.371,703.924781523096,672.4725631982341,750.422987164527
42461404720000,5140,1817.1570000000002,1923.785,1155.596555965559,1198.882630397948,1307.467326269345
42383397950000,10430,1388.019,1572.723,6541.355320793608,6237.753553194425,6068.741645980523
42389356660000,9718,2275.828,1734.783,5063.2371713045695,4925.979296553346,4929.995993123683
42227389920000,6434,1954.098,,2717.710150545971,2080.583597902472,1940.7185787285862
42003474760000,3927,294.7967,206.0462,253.061786156598,229.120267260579,161.665766340912
42003474790000,4907,364.8965,0.1493589,149.470601486821,97.70284199676,70.379209758684
42461404800000,8525,1664.191,2162.529,1285.1367419738401,1476.860411370464,1643.4068290040839
42109330280100,7274,2088.674,2547.987,72572.695035461,87020.90592334494,103262.6728110599
42329411460100,6843,1665.102,2206.933,2844.908295602793,2682.728035478844,2724.317260507787
42383398080000,10425,1933.1789999999999,2395.641,1046.451707891637,1643.7352767962298,2112.080388692579
42329414750000,8378,2659.01,2108.4320000000002,749.661131819722,753.9681288715849,847.5207689155451
42461404760000,5109,1745.28,2436.492,1609.2555568622831,1613.6920082867719,1557.5640295959022
42317406590000,10205,2472.428,3161.51,1197.876552096454,1324.519905384276,1450.520024262867
42227389620000,9049,,,774.2083826041251,912.167129553994,1038.740307010602
42389356710000,9814,2478.925,2965.3520000000003,1289.994623393127,1281.176835632281,1243.147805616277
42475371680000,4838,2517.431,61.57031,1134.409455064646,1124.0600749934829,1120.972199193058
42389355600000,9821,2274.313,1920.3370000000002,7747.628254125264,7800.0453926463915,7847.775218456363
42105423500000,10118,2149.63,,3404.0963431786213,4588.914549653579,5348.62432767894
42227389670000,9777,,,721.616180532796,728.8296408748039,571.143391854558
42301331700000,7136,2260.736,1126.5919999999999,1466.8720246429568,1544.069711150556,1659.7390516756009
42383397880000,9597,1773.4389999999999,2124.357,1817.561577304089,1961.353537655235,2139.22659643125
42329415020000,3000,1806.506,2019.645,748.338236896589,730.7775013055631,753.007364039701
42003474880000,6091,518.3152,577.8648,2507.117670105785,2443.451147984213,2492.458487435885
42317406970000,7240,1281.472,1244.482,2263.454380846997,3509.373193492443,3237.280389966487
42317406980000,6429,1423.182,1266.58,1278.968449160283,1448.5527856784329,1584.2054891790922
42371394680000,689,,,989.119940586706,1033.108508408148,1030.335574905407
42173375340000,7258,1494.156,1452.9920000000002,842.2678642942959,819.098973734562,789.475725143477
42317406990000,10295,1994.164,2890.428,1136.566860858962,590.012894150744,423.501497660956
42301332140000,5924,2182.505,919.5989999999999,918.552036199095,927.190032105182,943.621961212783
42301332200000,3412,4127.705,3645.3579999999997,5281.003400269455,4815.402152412243,4872.009407082447
42173375350000,7272,1547.598,1786.5710000000001,1106.603520686265,1075.965412648829,1036.8722186904
42301332120000,4177,2667.1090000000004,2431.3779999999997,0.0,0.0,0.0
05001100000000,9539,,,1221.1082427808121,1221.1082427808121,1221.1082427808121
42389356370000,9657,341.4948,616.8478,1935.926540846406,2013.886540015408,2082.496521894844
42003474660000,11687,2210.513,2363.0570000000002,987.943506717189,1040.149368362509,1070.229035901423
42461404250000,9757,1743.7679999999998,2341.654,1076.5094943460629,1024.80369211925,784.232430557745
42461404290000,9757,1722.7379999999998,2303.176,853.8806348848351,836.46204333017,751.605155521734
42235361690000,7307,1896.35,1761.54,4421.914876101094,5503.774186689347,6192.832836197118
42389356360000,9593,2468.696,2267.473,1841.0037410884438,1914.925256319949,1980.385128256599
42109330400000,7337,2331.2,1916.457,7286.321580395098,6895.530652603823,7131.328311019165
42173375140000,7520,1745.2520000000002,1500.086,1316.782228648417,1316.782228648417,1316.782228648417
35051241010000,10222,2009.021,1938.115,5696.274107233012,6191.768808761447,6684.844465693001
42317406660000,10341,1597.266,,1667.4603531155929,1963.5886979318382,1440.6924556529168
42103365580000,5075,,,0.0,0.0,0.0
42109329780100,9741,2429.146,2175.835,10415.31866247499,10415.31866247499,10415.31866247499
42301331840000,9529,2458.61,2208.952,1829.192242072441,1805.240609312792,1834.657834895532
42461404310000,9758,1740.8239999999998,2299.726,1152.803224624404,1227.4938276154319,1246.451052174142
42329412500000,11260,3030.164,2388.593,983.99659787815,908.939792718709,775.287698867543
42475371870000,4283,1817.9160000000002,2611.521,3005.476118040766,3011.639923850965,3033.5383106349263
35137274850000,7769,1367.39,1699.99,4521.459047937756,4804.012752594866,4989.194533705287
42173375270000,9796,2030.182,1767.019,1444.993154703696,998.1086831706571,723.186100575064
42329410150100,8522,1504.767,1615.471,865.8518699584449,910.27887282815,1080.195190856849
42109330600000,9968,3064.147,2734.9109999999996,4564.49126413155,2390.580319596299,1637.893281087933
35073254940000,4766,2597.596,2597.596,1984.611156911239,2033.888002431426,2202.558139534883
42301332000000,9689,2352.306,935.7983,2214.547343100809,2186.577861687993,2186.577861687993
42301332040100,9967,2379.535,971.6068,1800.857596361138,1850.504353823605,1796.401740490192
42461405310000,7767,1643.7079999999999,2075.024,1298.736915292209,1342.429035943404,1537.193934450788
42461405290000,7683,990.3481,1024.788,1055.2620456466611,1122.138582094156,1183.026488822092
42461405280000,7385,1825.408,2478.286,689.194608100188,791.20529106477,883.256802341996
42475371450000,10095,1740.6789999999999,1714.973,1044.720613849267,1047.4848159018911,1026.093813472245
35073255040000,4929,1290.999,2747.387,880.727939251112,1476.838905775075,1304.829419583517
05123441360000,7747,820.0933,1011.845,1780.7432432432431,1690.754479283314,1750.598650315651
42329414850000,10115,1385.4520000000002,995.9813,826.553949195458,654.389960892174,461.900139537705
42227390110000,9978,,1544.4070000000002,698.9481441779441,720.4288678810229,766.6301802613161
42227390090000,10412,1858.0539999999999,2490.158,791.929276590997,839.277717356535,868.0870935730541
42003475000000,6562,2481.438,1324.07,1714.968498805127,1574.0275806862421,1105.746127498594
42227390070000,10419,1859.265,2455.475,750.88119427742,795.518484764433,822.89557419728
42389357120000,9616,2006.828,1784.763,2200.963155480813,2331.747274588929,2402.241453329416
42389356140000,4784,3217.941,2466.098,16421.478683216403,10476.985609139843,9249.712036859282
42383397890000,9552,98.8297,1177.512,1368.455390637742,1350.35778175313,1090.483242165069
35073255190000,4145,1678.2179999999998,3266.005,2792.103142626913,2139.329080057625,2832.662449683726
42301331830000,4646,3277.647,2994.007,1486.818223767188,1473.159178986651,1485.460050846973
42301332300000,10138,2525.942,3689.288,2887.6233864844344,2896.163414953515,3043.449324966723
05123429810100,10531,789.8474,925.2260000000001,1289.751592629013,1315.140604348024,1357.2683247147659
42317407120000,10353,1583.515,1667.636,816.415410385259,778.053153343176,770.423850854318
42461404970100,10407,1678.9289999999999,2121.51,1849.69265859976,989.965032794686,715.368628799545
05123442320000,4859,,,2629.985708717682,2769.21997755331,2956.3601181383033
42383398170000,8171,2409.788,2164.68,597.197001443404,589.055587613002,573.269865745939
05123442350000,4882,,,2124.560686554965,1161.431571422188,910.600434386604
